series,test,start,end,hours,min,max,before,after,classification
rain_garmisch,frozen,2010-09-13 21:00:00+00:00,2010-09-16 03:00:00+00:00,55,0.0,0.0,0.1,0.1,plausible_physical_zero_not_rejected
rain_garmisch,frozen,2010-09-17 11:00:00+00:00,2010-09-18 18:00:00+00:00,32,0.0,0.0,0.1,0.1,plausible_physical_zero_not_rejected
rain_garmisch,frozen,2010-09-18 22:00:00+00:00,2010-09-24 17:00:00+00:00,140,0.0,0.0,0.1,0.1,plausible_physical_zero_not_rejected
rain_garmisch,frozen,2010-09-26 18:00:00+00:00,2010-09-27 17:00:00+00:00,24,0.0,0.0,0.1,0.1,plausible_physical_zero_not_rejected
rain_garmisch,frozen,2010-09-29 05:00:00+00:00,2010-09-30 16:00:00+00:00,36,0.0,0.0,0.1,0.1,plausible_physical_zero_not_rejected
rain_garmisch,frozen,2010-10-01 13:00:00+00:00,2010-10-05 02:00:00+00:00,86,0.0,0.0,0.1,0.1,plausible_physical_zero_not_rejected
rain_garmisch,frozen,2010-10-05 23:00:00+00:00,2010-10-16 12:00:00+00:00,254,0.0,0.0,0.4,0.3,plausible_physical_zero_not_rejected
rain_garmisch,frozen,2010-10-18 23:00:00+00:00,2010-10-20 00:00:00+00:00,26,0.0,0.0,0.1,1.6,plausible_physical_zero_not_rejected
rain_garmisch,frozen,2010-10-21 06:00:00+00:00,2010-10-24 08:00:00+00:00,75,0.0,0.0,0.2,0.1,plausible_physical_zero_not_rejected
rain_garmisch,frozen,2010-10-26 00:00:00+00:00,2010-10-28 07:00:00+00:00,56,0.0,0.0,0.2,0.1,plausible_physical_zero_not_rejected
rain_garmisch,frozen,2010-10-28 09:00:00+00:00,2010-11-02 15:00:00+00:00,127,0.0,0.0,0.1,0.3,plausible_physical_zero_not_rejected
rain_garmisch,frozen,2010-11-02 21:00:00+00:00,2010-11-07 17:00:00+00:00,117,0.0,0.0,0.2,1.3,plausible_physical_zero_not_rejected
rain_garmisch,frozen,2010-11-08 17:00:00+00:00,2010-11-10 21:00:00+00:00,53,0.0,0.0,0.5,1.0,plausible_physical_zero_not_rejected
rain_garmisch,frozen,2010-11-12 22:00:00+00:00,2010-11-15 22:00:00+00:00,73,0.0,0.0,0.2,0.4,plausible_physical_zero_not_rejected
rain_garmisch,frozen,2010-11-16 21:00:00+00:00,2010-11-18 18:00:00+00:00,46,0.0,0.0,0.1,0.1,plausible_physical_zero_not_rejected
rain_garmisch,frozen,2010-11-19 15:00:00+00:00,2010-11-21 22:00:00+00:00,56,0.0,0.0,0.1,0.4,plausible_physical_zero_not_rejected
rain_garmisch,frozen,2010-11-23 21:00:00+00:00,2010-11-26 06:00:00+00:00,58,0.0,0.0,1.0,0.3,plausible_physical_zero_not_rejected
rain_garmisch,frozen,2010-11-27 04:00:00+00:00,2010-11-28 19:00:00+00:00,40,0.0,0.0,0.1,0.1,plausible_physical_zero_not_rejected
rain_garmisch,frozen,2010-11-29 08:00:00+00:00,2010-12-01 13:00:00+00:00,54,0.0,0.0,0.3,0.1,plausible_physical_zero_not_rejected
rain_garmisch,frozen,2010-12-02 19:00:00+00:00,2010-12-03 19:00:00+00:00,25,0.0,0.0,0.2,0.1,plausible_physical_zero_not_rejected
rain_garmisch,frozen,2010-12-03 22:00:00+00:00,2010-12-07 00:00:00+00:00,75,0.0,0.0,0.1,0.6,plausible_physical_zero_not_rejected
rain_garmisch,frozen,2010-12-13 11:00:00+00:00,2010-12-14 18:00:00+00:00,32,0.0,0.0,0.2,0.1,plausible_physical_zero_not_rejected
rain_garmisch,frozen,2010-12-16 05:00:00+00:00,2010-12-17 14:00:00+00:00,34,0.0,0.0,0.1,0.5,plausible_physical_zero_not_rejected
rain_garmisch,frozen,2010-12-17 23:00:00+00:00,2010-12-24 02:00:00+00:00,148,0.0,0.0,0.1,0.3,plausible_physical_zero_not_rejected
rain_garmisch,frozen,2010-12-26 06:00:00+00:00,2010-12-28 16:00:00+00:00,59,0.0,0.0,0.2,0.2,plausible_physical_zero_not_rejected
rain_garmisch,frozen,2010-12-29 18:00:00+00:00,2011-01-02 06:00:00+00:00,85,0.0,0.0,0.1,0.1,plausible_physical_zero_not_rejected
rain_garmisch,frozen,2011-01-03 03:00:00+00:00,2011-01-06 21:00:00+00:00,91,0.0,0.0,0.1,0.1,plausible_physical_zero_not_rejected
rain_garmisch,frozen,2011-01-06 23:00:00+00:00,2011-01-10 02:00:00+00:00,76,0.0,0.0,0.1,0.2,plausible_physical_zero_not_rejected
rain_garmisch,frozen,2011-01-10 14:00:00+00:00,2011-01-11 22:00:00+00:00,33,0.0,0.0,0.1,0.1,plausible_physical_zero_not_rejected
rain_garmisch,frozen,2011-01-15 10:00:00+00:00,2011-01-19 00:00:00+00:00,87,0.0,0.0,0.1,0.1,plausible_physical_zero_not_rejected
rain_garmisch,frozen,2011-01-21 19:00:00+00:00,2011-01-24 07:00:00+00:00,61,0.0,0.0,0.1,0.7,plausible_physical_zero_not_rejected
rain_garmisch,frozen,2011-01-26 11:00:00+00:00,2011-02-20 15:00:00+00:00,605,0.0,0.0,0.1,0.3,plausible_physical_zero_not_rejected
rain_garmisch,frozen,2011-02-22 20:00:00+00:00,2011-02-25 02:00:00+00:00,55,0.0,0.0,0.1,0.1,plausible_physical_zero_not_rejected
rain_garmisch,frozen,2011-02-25 12:00:00+00:00,2011-02-26 22:00:00+00:00,35,0.0,0.0,0.2,0.2,plausible_physical_zero_not_rejected
rain_garmisch,frozen,2011-02-28 04:00:00+00:00,2011-03-14 06:00:00+00:00,339,0.0,0.0,0.1,0.2,plausible_physical_zero_not_rejected
rain_garmisch,frozen,2011-03-14 08:00:00+00:00,2011-03-17 01:00:00+00:00,66,0.0,0.0,0.2,0.1,plausible_physical_zero_not_rejected
rain_garmisch,frozen,2011-03-19 23:00:00+00:00,2011-03-27 04:00:00+00:00,174,0.0,0.0,0.2,0.2,plausible_physical_zero_not_rejected
rain_garmisch,frozen,2011-03-28 17:00:00+00:00,2011-03-31 18:00:00+00:00,74,0.0,0.0,0.1,1.0,plausible_physical_zero_not_rejected
rain_garmisch,frozen,2011-04-01 09:00:00+00:00,2011-04-03 23:00:00+00:00,63,0.0,0.0,0.1,0.2,plausible_physical_zero_not_rejected
rain_garmisch,frozen,2011-04-05 06:00:00+00:00,2011-04-12 04:00:00+00:00,167,0.0,0.0,0.1,0.1,plausible_physical_zero_not_rejected
rain_garmisch,frozen,2011-04-13 16:00:00+00:00,2011-04-14 15:00:00+00:00,24,0.0,0.0,0.1,0.1,plausible_physical_zero_not_rejected
rain_garmisch,frozen,2011-04-14 17:00:00+00:00,2011-04-24 18:00:00+00:00,242,0.0,0.0,0.1,0.7,plausible_physical_zero_not_rejected
rain_garmisch,frozen,2011-04-24 21:00:00+00:00,2011-04-27 11:00:00+00:00,63,0.0,0.0,0.2,0.4,plausible_physical_zero_not_rejected
rain_garmisch,frozen,2011-05-03 13:00:00+00:00,2011-05-12 10:00:00+00:00,214,0.0,0.0,0.1,0.1,plausible_physical_zero_not_rejected
rain_garmisch,frozen,2011-05-16 11:00:00+00:00,2011-05-19 21:00:00+00:00,83,0.0,0.0,0.2,5.7,plausible_physical_zero_not_rejected
rain_garmisch,frozen,2011-05-23 04:00:00+00:00,2011-05-26 12:00:00+00:00,81,0.0,0.0,0.2,0.6,plausible_physical_zero_not_rejected
rain_garmisch,frozen,2011-05-28 10:00:00+00:00,2011-05-31 12:00:00+00:00,75,0.0,0.0,0.1,0.3,plausible_physical_zero_not_rejected
rain_garmisch,frozen,2011-06-01 03:00:00+00:00,2011-06-03 18:00:00+00:00,64,0.0,0.0,0.8,0.8,plausible_physical_zero_not_rejected
rain_garmisch,frozen,2011-06-06 21:00:00+00:00,2011-06-08 07:00:00+00:00,35,0.0,0.0,0.1,0.5,plausible_physical_zero_not_rejected
rain_garmisch,frozen,2011-06-12 04:00:00+00:00,2011-06-13 03:00:00+00:00,24,0.0,0.0,0.1,0.1,plausible_physical_zero_not_rejected
rain_garmisch,frozen,2011-06-14 21:00:00+00:00,2011-06-16 02:00:00+00:00,30,0.0,0.0,3.9,0.2,plausible_physical_zero_not_rejected
rain_garmisch,frozen,2011-06-19 08:00:00+00:00,2011-06-20 15:00:00+00:00,32,0.0,0.0,0.1,0.1,plausible_physical_zero_not_rejected
rain_garmisch,frozen,2011-06-20 17:00:00+00:00,2011-06-21 20:00:00+00:00,28,0.0,0.0,0.1,3.5,plausible_physical_zero_not_rejected
rain_garmisch,frozen,2011-06-24 17:00:00+00:00,2011-06-26 02:00:00+00:00,34,0.0,0.0,0.1,0.3,plausible_physical_zero_not_rejected
rain_garmisch,frozen,2011-06-26 04:00:00+00:00,2011-06-29 15:00:00+00:00,84,0.0,0.0,0.3,0.4,plausible_physical_zero_not_rejected
rain_garmisch,frozen,2011-07-02 17:00:00+00:00,2011-07-07 12:00:00+00:00,116,0.0,0.0,1.5,3.6,plausible_physical_zero_not_rejected
rain_garmisch,frozen,2011-07-08 18:00:00+00:00,2011-07-09 22:00:00+00:00,29,0.0,0.0,2.7,0.1,plausible_physical_zero_not_rejected
rain_garmisch,frozen,2011-07-11 00:00:00+00:00,2011-07-12 20:00:00+00:00,45,0.0,0.0,0.7,0.4,plausible_physical_zero_not_rejected
rain_garmisch,frozen,2011-07-15 08:00:00+00:00,2011-07-17 14:00:00+00:00,55,0.0,0.0,0.4,4.3,plausible_physical_zero_not_rejected
rain_garmisch,frozen,2011-07-24 15:00:00+00:00,2011-07-27 12:00:00+00:00,70,0.0,0.0,0.1,0.4,plausible_physical_zero_not_rejected
rain_garmisch,frozen,2011-07-30 12:00:00+00:00,2011-08-03 12:00:00+00:00,97,0.0,0.0,0.2,0.1,plausible_physical_zero_not_rejected
rain_garmisch,frozen,2011-08-10 07:00:00+00:00,2011-08-13 02:00:00+00:00,68,0.0,0.0,0.4,0.2,plausible_physical_zero_not_rejected
rain_garmisch,frozen,2011-08-13 05:00:00+00:00,2011-08-14 18:00:00+00:00,38,0.0,0.0,0.3,7.7,plausible_physical_zero_not_rejected
rain_garmisch,frozen,2011-08-15 18:00:00+00:00,2011-08-18 22:00:00+00:00,77,0.0,0.0,1.4,0.3,plausible_physical_zero_not_rejected
rain_garmisch,frozen,2011-08-20 00:00:00+00:00,2011-08-24 18:00:00+00:00,115,0.0,0.0,0.5,0.1,plausible_physical_zero_not_rejected
rain_garmisch,frozen,2011-08-24 20:00:00+00:00,2011-08-27 00:00:00+00:00,53,0.0,0.0,0.1,0.3,plausible_physical_zero_not_rejected
rain_garmisch,frozen,2011-08-27 15:00:00+00:00,2011-08-29 21:00:00+00:00,55,0.0,0.0,3.1,0.3,plausible_physical_zero_not_rejected
rain_garmisch,frozen,2011-08-30 00:00:00+00:00,2011-09-01 12:00:00+00:00,61,0.0,0.0,0.1,0.2,plausible_physical_zero_not_rejected
rain_garmisch,frozen,2011-09-02 12:00:00+00:00,2011-09-03 22:00:00+00:00,35,0.0,0.0,0.1,0.1,plausible_physical_zero_not_rejected
rain_garmisch,frozen,2011-09-05 17:00:00+00:00,2011-09-07 19:00:00+00:00,51,0.0,0.0,0.4,0.1,plausible_physical_zero_not_rejected
rain_garmisch,frozen,2011-09-09 04:00:00+00:00,2011-09-11 17:00:00+00:00,62,0.0,0.0,0.1,0.5,plausible_physical_zero_not_rejected
rain_garmisch,frozen,2011-09-12 04:00:00+00:00,2011-09-14 08:00:00+00:00,53,0.0,0.0,0.6,0.4,plausible_physical_zero_not_rejected
rain_garmisch,frozen,2011-09-14 14:00:00+00:00,2011-09-17 01:00:00+00:00,60,0.0,0.0,0.1,0.4,plausible_physical_zero_not_rejected
rain_garmisch,frozen,2011-09-20 08:00:00+00:00,2011-10-06 19:00:00+00:00,396,0.0,0.0,0.1,0.5,plausible_physical_zero_not_rejected
rain_garmisch,frozen,2011-10-10 14:00:00+00:00,2011-10-13 03:00:00+00:00,62,0.0,0.0,0.2,0.1,plausible_physical_zero_not_rejected
rain_garmisch,frozen,2011-10-13 19:00:00+00:00,2011-10-19 15:00:00+00:00,141,0.0,0.0,0.4,1.4,plausible_physical_zero_not_rejected
rain_garmisch,frozen,2011-10-20 16:00:00+00:00,2011-10-26 07:00:00+00:00,136,0.0,0.0,0.2,0.1,plausible_physical_zero_not_rejected
rain_garmisch,frozen,2011-10-26 12:00:00+00:00,2011-12-02 23:00:00+00:00,900,0.0,0.0,0.2,0.2,plausible_physical_zero_not_rejected
rain_garmisch,frozen,2011-12-08 05:00:00+00:00,2011-12-10 08:00:00+00:00,52,0.0,0.0,0.3,0.1,plausible_physical_zero_not_rejected
rain_garmisch,frozen,2011-12-11 01:00:00+00:00,2011-12-12 13:00:00+00:00,37,0.0,0.0,0.2,0.1,plausible_physical_zero_not_rejected
rain_garmisch,frozen,2011-12-12 19:00:00+00:00,2011-12-14 16:00:00+00:00,46,0.0,0.0,0.2,0.2,plausible_physical_zero_not_rejected
rain_garmisch,frozen,2011-12-17 19:00:00+00:00,2011-12-18 18:00:00+00:00,24,0.0,0.0,0.3,0.4,plausible_physical_zero_not_rejected
rain_garmisch,frozen,2011-12-19 12:00:00+00:00,2011-12-20 12:00:00+00:00,25,0.0,0.0,0.5,0.8,plausible_physical_zero_not_rejected
rain_garmisch,frozen,2011-12-23 04:00:00+00:00,2011-12-24 06:00:00+00:00,27,0.0,0.0,0.1,0.4,plausible_physical_zero_not_rejected
rain_garmisch,frozen,2011-12-24 23:00:00+00:00,2011-12-29 07:00:00+00:00,105,0.0,0.0,0.1,0.3,plausible_physical_zero_not_rejected
rain_garmisch,frozen,2012-01-01 06:00:00+00:00,2012-01-02 15:00:00+00:00,34,0.0,0.0,1.1,1.1,plausible_physical_zero_not_rejected
rain_garmisch,frozen,2012-01-03 01:00:00+00:00,2012-01-04 07:00:00+00:00,31,0.0,0.0,0.6,0.7,plausible_physical_zero_not_rejected
rain_garmisch,frozen,2012-01-10 16:00:00+00:00,2012-01-13 01:00:00+00:00,58,0.0,0.0,0.1,0.7,plausible_physical_zero_not_rejected
rain_garmisch,frozen,2012-01-14 00:00:00+00:00,2012-01-19 09:00:00+00:00,130,0.0,0.0,0.7,0.4,plausible_physical_zero_not_rejected
rain_garmisch,frozen,2012-01-24 22:00:00+00:00,2012-01-27 23:00:00+00:00,74,0.0,0.0,0.1,0.1,plausible_physical_zero_not_rejected
rain_garmisch,frozen,2012-01-28 11:00:00+00:00,2012-01-31 06:00:00+00:00,68,0.0,0.0,0.1,0.1,plausible_physical_zero_not_rejected
rain_garmisch,frozen,2012-02-02 22:00:00+00:00,2012-02-04 19:00:00+00:00,46,0.0,0.0,0.1,0.1,plausible_physical_zero_not_rejected
rain_garmisch,frozen,2012-02-04 21:00:00+00:00,2012-02-07 02:00:00+00:00,54,0.0,0.0,0.1,0.2,plausible_physical_zero_not_rejected
rain_garmisch,frozen,2012-02-07 08:00:00+00:00,2012-02-09 17:00:00+00:00,58,0.0,0.0,0.1,0.1,plausible_physical_zero_not_rejected
rain_garmisch,frozen,2012-02-10 09:00:00+00:00,2012-02-14 02:00:00+00:00,90,0.0,0.0,0.1,0.1,plausible_physical_zero_not_rejected
rain_garmisch,frozen,2012-02-16 10:00:00+00:00,2012-02-19 12:00:00+00:00,75,0.0,0.0,0.1,0.2,plausible_physical_zero_not_rejected
rain_garmisch,frozen,2012-02-20 12:00:00+00:00,2012-02-24 02:00:00+00:00,87,0.0,0.0,0.1,0.1,plausible_physical_zero_not_rejected
rain_garmisch,frozen,2012-02-24 04:00:00+00:00,2012-02-25 15:00:00+00:00,36,0.0,0.0,0.1,0.7,plausible_physical_zero_not_rejected
rain_garmisch,frozen,2012-02-27 06:00:00+00:00,2012-03-05 06:00:00+00:00,169,0.0,0.0,0.1,0.3,plausible_physical_zero_not_rejected
rain_garmisch,frozen,2012-03-05 17:00:00+00:00,2012-03-08 11:00:00+00:00,67,0.0,0.0,0.1,0.2,plausible_physical_zero_not_rejected
rain_garmisch,frozen,2012-03-09 05:00:00+00:00,2012-03-11 13:00:00+00:00,57,0.0,0.0,0.2,0.2,plausible_physical_zero_not_rejected
rain_garmisch,frozen,2012-03-11 19:00:00+00:00,2012-03-18 19:00:00+00:00,169,0.0,0.0,0.1,0.2,plausible_physical_zero_not_rejected
rain_garmisch,frozen,2012-03-20 02:00:00+00:00,2012-03-24 10:00:00+00:00,105,0.0,0.0,0.2,0.1,plausible_physical_zero_not_rejected
rain_garmisch,frozen,2012-03-24 16:00:00+00:00,2012-03-30 00:00:00+00:00,129,0.0,0.0,0.2,0.5,plausible_physical_zero_not_rejected
rain_garmisch,frozen,2012-03-30 10:00:00+00:00,2012-03-31 17:00:00+00:00,32,0.0,0.0,0.2,0.6,plausible_physical_zero_not_rejected
rain_garmisch,frozen,2012-04-01 07:00:00+00:00,2012-04-05 04:00:00+00:00,94,0.0,0.0,0.1,0.1,plausible_physical_zero_not_rejected
rain_garmisch,frozen,2012-04-08 16:00:00+00:00,2012-04-11 10:00:00+00:00,67,0.0,0.0,0.1,1.8,plausible_physical_zero_not_rejected
rain_garmisch,frozen,2012-04-11 21:00:00+00:00,2012-04-13 05:00:00+00:00,33,0.0,0.0,0.2,0.2,plausible_physical_zero_not_rejected
rain_garmisch,frozen,2012-04-17 05:00:00+00:00,2012-04-18 14:00:00+00:00,34,0.0,0.0,0.1,0.1,plausible_physical_zero_not_rejected
rain_garmisch,frozen,2012-04-18 21:00:00+00:00,2012-04-20 00:00:00+00:00,28,0.0,0.0,0.1,0.2,plausible_physical_zero_not_rejected
rain_garmisch,frozen,2012-04-20 18:00:00+00:00,2012-04-21 22:00:00+00:00,29,0.0,0.0,0.2,0.3,plausible_physical_zero_not_rejected
rain_garmisch,frozen,2012-04-22 12:00:00+00:00,2012-04-24 06:00:00+00:00,43,0.0,0.0,0.2,0.3,plausible_physical_zero_not_rejected
rain_garmisch,frozen,2012-04-24 20:00:00+00:00,2012-05-02 21:00:00+00:00,194,0.0,0.0,0.1,1.4,plausible_physical_zero_not_rejected
rain_garmisch,frozen,2012-05-03 02:00:00+00:00,2012-05-05 09:00:00+00:00,56,0.0,0.0,0.3,0.1,plausible_physical_zero_not_rejected
rain_garmisch,frozen,2012-05-06 18:00:00+00:00,2012-05-09 04:00:00+00:00,59,0.0,0.0,0.1,0.3,plausible_physical_zero_not_rejected
rain_garmisch,frozen,2012-05-09 17:00:00+00:00,2012-05-12 04:00:00+00:00,60,0.0,0.0,0.1,3.2,plausible_physical_zero_not_rejected
rain_garmisch,frozen,2012-05-13 17:00:00+00:00,2012-05-15 16:00:00+00:00,48,0.0,0.0,0.2,0.4,plausible_physical_zero_not_rejected
rain_garmisch,frozen,2012-05-17 03:00:00+00:00,2012-05-22 14:00:00+00:00,132,0.0,0.0,0.6,0.9,plausible_physical_zero_not_rejected
rain_garmisch,frozen,2012-05-24 18:00:00+00:00,2012-05-28 09:00:00+00:00,88,0.0,0.0,0.1,0.5,plausible_physical_zero_not_rejected
